chunk_id,speech_id,leader,language,speech_date,speech_type,chunk_index,n_chunks_in_speech,relative_position,token_count,word_count,national_identity_cos,national_identity_cos_en,national_identity_pct,national_identity_rel,national_identity_kw,security_military_cos,security_military_cos_en,security_military_pct,security_military_rel,security_military_kw,economy_welfare_cos,economy_welfare_cos_en,economy_welfare_pct,economy_welfare_rel,economy_welfare_kw,foreign_policy_cos,foreign_policy_cos_en,foreign_policy_pct,foreign_policy_rel,foreign_policy_kw,democracy_institutions_cos,democracy_institutions_cos_en,democracy_institutions_pct,democracy_institutions_rel,democracy_institutions_kw,social_solidarity_cos,social_solidarity_cos_en,social_solidarity_pct,social_solidarity_rel,social_solidarity_kw,crisis_resilience_cos,crisis_resilience_cos_en,crisis_resilience_pct,crisis_resilience_rel,crisis_resilience_kw,future_reform_technology_cos,future_reform_technology_cos_en,future_reform_technology_pct,future_reform_technology_rel,future_reform_technology_kw,conflict_threat_framing_cos,conflict_threat_framing_cos_en,conflict_threat_framing_pct,conflict_threat_framing_rel,cooperation_solidarity_framing_cos,cooperation_solidarity_framing_cos_en,cooperation_solidarity_framing_pct,cooperation_solidarity_framing_rel,top_theme_emb,top_theme_margin,national_identity_nli,security_military_nli,economy_welfare_nli,foreign_policy_nli,democracy_institutions_nli,social_solidarity_nli,crisis_resilience_nli,future_reform_technology_nli,conflict_threat_framing_nli,cooperation_solidarity_framing_nli,top_theme_nli
erdogan1_c010,erdogan1,erdogan,tr,,symposium_speech,10,13,0.833,104,43,0.30563414,0.18151462,0.51480263,-0.0032903552,4.6511626,0.25598472,0.16257465,0.40625,-0.02238208,0.0,0.2281948,0.14844424,0.36019737,-0.03914085,0.0,0.24925977,0.17190763,0.5444079,0.0010486096,0.0,0.39147654,0.35869896,0.9621711,0.15133296,4.6511626,0.3075465,0.20014308,0.42927632,-0.010171145,0.0,0.27928147,0.19554877,0.21875,-0.049609125,0.0,0.20493576,0.1674236,0.090460524,-0.10329783,0.0,0.23504709,0.15150373,0.26480263,-0.051067397,0.22660013,0.13271567,0.060855262,-0.11512242,democracy_institutions,0.41776317,0.7623798,0.70048517,0.064830884,0.7661187,0.98274064,0.9625061,0.035914496,0.048903182,0.0028671587,0.07152631,democracy_institutions
erdogan1_c011,erdogan1,erdogan,tr,,symposium_speech,11,13,0.917,132,52,0.2766716,0.18324062,0.36348686,-0.032252908,5.769231,0.22822967,0.14958617,0.27467105,-0.050137132,0.0,0.2149635,0.12295188,0.26480263,-0.052372158,0.0,0.23883939,0.18300276,0.47532895,-0.009371772,0.0,0.3321015,0.3015025,0.8930921,0.09195791,0.0,0.2605853,0.15923257,0.25493422,-0.057132334,0.0,0.25959566,0.16218874,0.14638157,-0.06929493,0.0,0.2526218,0.21205685,0.28125,-0.05561179,0.0,0.21353851,0.11964624,0.17598684,-0.07257597,0.22209859,0.16026145,0.04111842,-0.11962396,democracy_institutions,0.41776314,0.9851861,0.63815904,0.066402495,0.8935883,0.9989162,0.9078243,0.5073237,0.383295,0.02430702,0.61450964,democracy_institutions
erdogan1_c012,erdogan1,erdogan,tr,,symposium_speech,12,13,1.0,75,29,0.19614203,0.099158034,0.08388158,-0.11278246,10.344828,0.25428215,0.1751373,0.3963816,-0.024084657,0.0,0.2043069,0.13519299,0.21875,-0.06302875,3.4482758,0.20112257,0.13702327,0.22861843,-0.047088593,0.0,0.30275577,0.2824747,0.82730263,0.06261219,10.344828,0.19007663,0.10282309,0.077302635,-0.127641,3.4482758,0.1504735,0.09742385,0.0016447369,-0.17841709,0.0,0.27929717,0.23042566,0.4161184,-0.028936416,0.0,0.19865337,0.11648731,0.10361842,-0.087461114,0.2038566,0.1266857,0.014802632,-0.13786595,democracy_institutions,0.41118422,0.19482698,7.5728436e-05,0.2921912,0.0010754024,0.9722043,0.15358883,0.017375665,0.00012195718,0.00034329997,0.074837625,democracy_institutions
erdogan2022_c000,erdogan2022,erdogan,tr,2022-12-31,new_year_message,0,18,0.0,85,32,0.41819885,0.2609289,0.8832237,0.10927436,6.25,0.24614692,0.18425682,0.36348686,-0.032219887,0.0,0.1987035,0.11998823,0.19572368,-0.068632156,0.0,0.2580322,0.19213998,0.6003289,0.009821042,0.0,0.22545403,0.15610433,0.47532895,-0.01468955,0.0,0.34559542,0.20258096,0.62335527,0.027877778,0.0,0.2927712,0.18338679,0.2944079,-0.0361194,0.0,0.28790283,0.21963418,0.4588816,-0.020330757,0.0,0.30226886,0.17020306,0.6069079,0.016154379,0.3443824,0.24086776,0.51480263,0.0026598573,national_identity,0.25986844,0.9527228,0.3054901,0.13273925,0.7862948,0.4087487,0.9845903,0.8270613,0.66519314,0.0015099909,0.04636741,social_solidarity
erdogan2022_c001,erdogan2022,erdogan,tr,2022-12-31,new_year_message,1,18,0.059,82,28,0.3111995,0.16408674,0.5378289,0.00227499,7.142857,0.19619723,0.13294446,0.100328945,-0.08216958,0.0,0.106191546,0.042682588,0.0082236845,-0.16114411,0.0,0.19737187,0.14464155,0.21875,-0.05083929,0.0,0.16435757,0.08339046,0.12664473,-0.07578601,0.0,0.20604664,0.088517934,0.11348684,-0.111671,0.0,0.21040231,0.1281795,0.02138158,-0.11848828,3.5714285,0.1843951,0.114303686,0.04769737,-0.123838484,0.0,0.25049064,0.12260899,0.32730263,-0.03562385,0.22844003,0.1407052,0.06414474,-0.11328252,national_identity,0.31907892,0.9977305,0.0010063781,0.00031076215,0.017012622,0.0031788659,0.99895155,0.035045635,0.00034531674,0.025516605,0.00995565,social_solidarity
erdogan2022_c002,erdogan2022,erdogan,tr,2022-12-31,new_year_message,2,18,0.118,102,37,0.23096356,0.12830868,0.18585527,-0.07796094,2.7027028,0.20674825,0.15027297,0.16611843,-0.07161856,0.0,0.1386016,0.08465572,0.02138158,-0.12873405,0.0,0.19942565,0.1336923,0.22532895,-0.048785508,0.0,0.19790721,0.15432271,0.28453946,-0.042236373,2.7027028,0.25705963,0.14401482,0.24177632,-0.060658008,0.0,0.36138746,0.2599806,0.71875,0.03249687,2.7027028,0.2327651,0.17477979,0.18585527,-0.075468495,0.0,0.27779576,0.15501931,0.49506578,-0.008318722,0.27634734,0.19020317,0.1825658,-0.06537521,crisis_resilience,0.43421054,0.8057851,0.026937889,0.00048123577,0.04497357,0.99076784,0.93418527,0.8737005,0.0015792595,0.00016378424,0.018617803,democracy_institutions
erdogan2022_c003,erdogan2022,erdogan,tr,2022-12-31,new_year_message,3,18,0.176,97,31,0.35679424,0.2403316,0.7253289,0.047869742,6.451613,0.20123452,0.14305735,0.13322368,-0.077132285,0.0,0.19721636,0.1301922,0.18914473,-0.07011929,0.0,0.19608554,0.14595756,0.20888157,-0.052125618,0.0,0.23081216,0.16126098,0.5180921,-0.00933142,0.0,0.29308593,0.1612591,0.36019737,-0.024631709,0.0,0.29991204,0.19080004,0.3305921,-0.028978556,0.0,0.26724184,0.20508951,0.35032895,-0.040991753,0.0,0.24941477,0.12295474,0.32072368,-0.036699712,0.30256933,0.22401044,0.28782895,-0.03915322,national_identity,0.20723683,0.80685264,0.064542845,0.39210403,0.4520521,0.60112536,0.97187257,0.54794794,0.45737907,0.0006154273,0.06412401,social_solidarity
erdogan2022_c004,erdogan2022,erdogan,tr,2022-12-31,new_year_message,4,18,0.235,143,53,0.3361003,0.2284708,0.62335527,0.027175814,1.8867924,0.28042936,0.21297067,0.5509868,0.0020625591,0.0,0.28226012,0.20209402,0.6365132,0.014924467,0.0,0.26040232,0.21838537,0.6134868,0.0121911615,0.0,0.2891281,0.22845781,0.77796054,0.048984513,3.7735848,0.28199536,0.16245618,0.32730263,-0.035722286,0.0,0.3580824,0.25348425,0.70230263,0.029191822,0.0,0.3408543,0.26202422,0.6957237,0.0326207,0.0,0.35454667,0.2485973,0.8207237,0.06843218,0.33778346,0.21938553,0.47532895,-0.003939092,democracy_institutions,0.075657904,0.7217432,0.19444425,0.037169296,0.89081776,0.2910816,0.9050604,0.9827572,0.00019794097,0.00023597173,0.0078007574,crisis_resilience
erdogan2022_c005,erdogan2022,erdogan,tr,2022-12-31,new_year_message,5,18,0.294,100,29,0.21702293,0.09047294,0.13322368,-0.09190157,0.0,0.31518024,0.21563102,0.7121711,0.036813438,0.0,0.17429733,0.05845303,0.067434214,-0.09303832,3.4482758,0.24682641,0.18812114,0.5246711,-0.00138475,3.4482758,0.21011816,0.1328333,0.36348686,-0.030025423,0.0,0.20241767,0.06611399,0.09375,-0.11529997,0.0,0.3374672,0.21050379,0.59046054,0.008576602,0.0,0.19063742,0.10728639,0.05756579,-0.117596164,0.0,0.35748133,0.21209058,0.82730263,0.07136685,0.2583542,0.10607925,0.12664473,-0.08336836,security_military,0.12171054,0.50219727,0.9376404,0.13574682,0.8949445,0.06816436,0.8029035,0.9886134,0.00017468637,0.9571978,0.0010464257,crisis_resilience
erdogan2022_c006,erdogan2022,erdogan,tr,2022-12-31,new_year_message,6,18,0.353,96,38,0.36271405,0.26203567,0.7319079,0.053789556,5.263158,0.43932164,0.36186287,0.97861844,0.16095483,2.631579,0.24073942,0.17356558,0.42927632,-0.026596233,0.0,0.2940327,0.27050155,0.7878289,0.045821533,0.0,0.20212945,0.14298742,0.31414473,-0.03801413,0.0,0.32966876,0.22881243,0.54769737,0.011951119,0.0,0.45486388,0.3492087,0.95888156,0.12597328,7.894737,0.29904217,0.22453913,0.5049342,-0.009191424,0.0,0.4941789,0.3964489,0.99835527,0.2080644,0.42410293,0.33612546,0.87664473,0.082380384,security_military,0.019736886,0.99952894,0.9694401,0.00020502217,0.9138593,0.33415475,0.9440738,0.9982959,0.004736749,0.30290636,0.98270756,national_identity
erdogan2022_c007,erdogan2022,erdogan,tr,2022-12-31,new_year_message,7,18,0.412,116,37,0.28436986,0.17779645,0.40296054,-0.02455464,0.0,0.36519375,0.28045088,0.85361844,0.08682695,2.7027028,0.32953575,0.23962112,0.8009868,0.0622001,2.7027028,0.3071673,0.23094684,0.85361844,0.05895613,2.7027028,0.210031,0.13592267,0.36019737,-0.03011258,0.0,0.29753476,0.16665486,0.37335527,-0.020182878,0.0,0.4799072,0.3523784,0.9819079,0.15101662,5.4054055,0.30960572,0.23012045,0.5542763,0.0013721287,0.0,0.42147976,0.2887406,0.96546054,0.13536528,0.3666834,0.2468482,0.6430921,0.024960846,crisis_resilience,0.12828946,0.99966663,0.97014105,0.99603146,0.97348124,0.37648705,0.9985364,0.99892044,0.55904937,0.4547143,0.9849563,national_identity
erdogan2022_c008,erdogan2022,erdogan,tr,2022-12-31,new_year_message,8,18,0.471,109,35,0.16505897,0.06023452,0.04111842,-0.14386553,0.0,0.17042454,0.12907034,0.05756579,-0.10794227,2.857143,0.2807304,0.22598603,0.6299342,0.013394743,5.714286,0.18315619,0.12139226,0.14967105,-0.06505497,5.714286,0.07970717,0.020869933,0.0082236845,-0.16043642,0.0,0.16035679,0.07056005,0.02138158,-0.15736085,0.0,0.35566342,0.2415921,0.6825658,0.026772827,2.857143,0.15469444,0.10167005,0.011513158,-0.15353915,0.0,0.2864288,0.18437682,0.53453946,0.0003143251,0.23524755,0.14869735,0.077302635,-0.106474996,crisis_resilience,0.052631617,0.013325147,0.0044857943,0.74139327,0.9652994,0.046291903,0.02072506,0.980053,0.01657725,0.98950076,0.0051797135,crisis_resilience
erdogan2022_c009,erdogan2022,erdogan,tr,2022-12-31,new_year_message,9,18,0.529,115,57,0.22164154,0.12992327,0.15625,-0.087282956,1.754386,0.19685957,0.14183229,0.1069079,-0.081507236,0.0,0.36207473,0.29675415,0.8569079,0.09473908,8.77193,0.2821318,0.18182434,0.7417763,0.03392063,3.508772,0.17615113,0.11748321,0.15953948,-0.063992456,0.0,0.20927276,0.11440177,0.120065786,-0.108444884,0.0,0.25213408,0.18048632,0.1069079,-0.07675651,0.0,0.15476975,0.11562456,0.014802632,-0.15346384,0.0,0.20729624,0.12414025,0.13980263,-0.07881825,0.25054085,0.14206564,0.10361842,-0.091181695,economy_welfare,0.11513162,0.84137,0.0001578186,0.96882665,0.92531437,0.014559518,0.19398582,0.70876724,0.008745182,0.00026895347,0.007861459,economy_welfare
erdogan2022_c010,erdogan2022,erdogan,tr,2022-12-31,new_year_message,10,18,0.588,85,32,0.31530017,0.21624,0.5509868,0.0063756704,3.125,0.2721275,0.21156973,0.52138156,-0.006239295,0.0,0.51154387,0.43178004,0.9950658,0.24420822,3.125,0.17993371,0.10401793,0.1299342,-0.06827745,0.0,0.19474366,0.14687937,0.25164473,-0.04539992,0.0,0.3691861,0.2609879,0.7253289,0.05146846,0.0,0.35352638,0.25078735,0.6694079,0.024635792,0.0,0.20717904,0.15072061,0.100328945,-0.10105455,0.0,0.25134635,0.16620639,0.3305921,-0.034768134,0.30409145,0.24346355,0.29769737,-0.037631094,economy_welfare,0.2697369,0.99815416,0.0049725967,0.99949473,0.751557,0.7484442,0.99897975,0.9862046,0.07765744,0.00055385876,0.43102464,economy_welfare
erdogan2022_c011,erdogan2022,erdogan,tr,2022-12-31,new_year_message,11,18,0.647,92,35,0.23205453,0.14378613,0.19901316,-0.076869965,0.0,0.29862458,0.22064996,0.6430921,0.020257771,0.0,0.36954325,0.27701774,0.87664473,0.1022076,8.571428,0.29642782,0.21513522,0.7944079,0.048216656,2.857143,0.2259288,0.15423894,0.4786184,-0.014214784,0.0,0.2816709,0.16748029,0.32401314,-0.036046743,2.857143,0.43617147,0.31120986,0.9490132,0.10728088,5.714286,0.21468759,0.16215888,0.1299342,-0.093546,0.0,0.3456125,0.22805786,0.79111844,0.059498012,0.32669806,0.22996944,0.3963816,-0.015024483,crisis_resilience,0.07236844,0.9963713,0.7237246,0.32809874,0.9640602,0.43638185,0.5871148,0.99982566,0.7066461,0.022542967,0.023666898,crisis_resilience
erdogan2022_c012,erdogan2022,erdogan,tr,2022-12-31,new_year_message,12,18,0.706,115,42,0.2158301,0.10477506,0.1299342,-0.09309439,0.0,0.26324162,0.1756294,0.46546054,-0.015125185,0.0,0.18515462,0.12753774,0.1299342,-0.08218104,2.3809524,0.48577493,0.38454884,0.99835527,0.23756377,7.142857,0.15911917,0.08592683,0.10361842,-0.08102441,0.0,0.272854,0.13258426,0.29769737,-0.04486364,0.0,0.41478518,0.302171,0.9128289,0.085894585,4.7619047,0.17302203,0.10777516,0.034539472,-0.13521156,0.0,0.3600157,0.24010582,0.8371711,0.073901206,0.37171167,0.2105962,0.6792763,0.029989123,foreign_policy,0.08552635,0.99360543,0.0013070537,0.00028910328,0.8299059,0.00043139845,0.67920524,0.9553608,0.016466174,8.382305e-05,0.71668977,national_identity
erdogan2022_c013,erdogan2022,erdogan,tr,2022-12-31,new_year_message,13,18,0.765,131,44,0.21971339,0.1128665,0.14638157,-0.08921111,0.0,0.40276822,0.32413143,0.9292763,0.12440142,4.5454545,0.18720995,0.103484124,0.13651316,-0.080125704,0.0,0.31732476,0.24471517,0.87335527,0.0691136,0.0,0.19213769,0.14203957,0.23519737,-0.048005894,0.0,0.20481029,0.087316185,0.10361842,-0.11290735,0.0,0.32402188,0.25703079,0.46875,-0.004868716,0.0,0.19966237,0.11797437,0.077302635,-0.10857122,0.0,0.40660578,0.29433537,0.9325658,0.120491296,0.27268884,0.15262376,0.15953948,-0.06903371,security_military,0.055921018,0.9959693,0.994536,0.09021314,0.9106498,0.029619431,0.20521654,0.86522406,0.0033634924,0.1442091,0.0019043304,national_identity
erdogan2022_c014,erdogan2022,erdogan,tr,2022-12-31,new_year_message,14,18,0.824,116,40,0.21529707,0.14795369,0.12335526,-0.09362742,2.5,0.17172469,0.13501832,0.06414474,-0.10664211,0.0,0.22176,0.16812071,0.31743422,-0.04557565,0.0,0.17526373,0.117664054,0.1069079,-0.07294743,0.0,0.13254811,0.06875311,0.03782895,-0.10759547,0.0,0.18886214,0.087322325,0.07072368,-0.1288555,0.0,0.28274864,0.19106606,0.24177632,-0.046141952,0.0,0.1637668,0.096951514,0.02138158,-0.14446679,0.0,0.1980274,0.09364383,0.097039476,-0.08808708,0.22894551,0.13489546,0.067434214,-0.11277704,economy_welfare,0.075657904,0.07221029,0.000105546875,0.0037580938,0.0026522598,0.0020072423,0.08411582,0.85262895,0.0016356753,0.00012558253,0.0032858332,crisis_resilience
erdogan2022_c015,erdogan2022,erdogan,tr,2022-12-31,new_year_message,15,18,0.882,81,28,0.3208686,0.21817799,0.5740132,0.011944115,3.5714285,0.20520687,0.14839587,0.14638157,-0.07315993,0.0,0.28263047,0.2030468,0.6430921,0.01529482,3.5714285,0.3650437,0.3032083,0.95230263,0.11683254,3.5714285,0.19367197,0.15464248,0.23848684,-0.04647161,0.0,0.22915494,0.14389692,0.17598684,-0.0885627,0.0,0.237519,0.15530473,0.06414474,-0.091371596,0.0,0.44422185,0.36639196,0.90953946,0.13598827,0.0,0.2857173,0.18238238,0.52796054,-0.00039717555,0.33771133,0.23008198,0.47203946,-0.004011214,foreign_policy,0.042763174,0.96914953,0.015350576,0.006003596,0.8450434,0.083441176,0.95875067,0.18300885,0.13910376,0.0010649627,0.034326304,national_identity
erdogan2022_c016,erdogan2022,erdogan,tr,2022-12-31,new_year_message,16,18,0.941,86,31,0.3377924,0.23678453,0.6299342,0.0288679,0.0,0.27427465,0.17176248,0.53125,-0.004092157,0.0,0.34156683,0.24374539,0.82730263,0.07423118,3.2258065,0.37167716,0.3286602,0.9555921,0.123466,0.0,0.33968633,0.28329635,0.90625,0.09954275,3.2258065,0.2948523,0.19070162,0.36677632,-0.022865355,0.0,0.28732345,0.19241041,0.2713816,-0.041567147,0.0,0.41186357,0.331715,0.8634868,0.10362998,0.0,0.33414245,0.20920229,0.7384868,0.048027962,0.40207446,0.25556225,0.79769737,0.06035191,foreign_policy,0.049342096,0.7874208,0.0010423503,0.9898303,0.9488462,0.6504673,0.95961094,0.17881246,0.00034734534,0.0010122859,0.0100038955,economy_welfare
